captureDate,captureTimestampCentral,sourceName,sourceUrl,sourcePublishedDate,sourceRank,sourcePlayerName,sourceTeam,sourcePosition,sourceAge,sourcePlayerId,sourceMlbamId,rawRankType,rawLevel,rawNotes
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,1,Shohei Ohtani,LAD,TWP,31,,,Roto,,pointsRank=1; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,240,Masyn Winn,STL,SS,23,,,Roto,,pointsRank=280; change=-66; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,241,Matt McLain,CIN,2B,26,,,Roto,,pointsRank=286; change=-113; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,242,Trevor Story,BOS,SS,33,,,Roto,,pointsRank=268; change=215; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,243,Max Meyer,MIA,SP,26,,,Roto,,pointsRank=330; change=153; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,244,AJ Smith-Shawver,ATL,SP,23,,,Roto,,pointsRank=338; change=180; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,245,Brandon Lowe,TB,2B,31,,,Roto,,pointsRank=303; change=3; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,246,Carter Jensen,KC,C,22,,,Roto,MLB,pointsRank=241; change=304; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,247,Trevor Rogers,BAL,SP,28,,,Roto,,pointsRank=315; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,248,Bryan Reynolds,PIT,RF,30,,,Roto,,pointsRank=298; change=-136; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,249,Mark Vientos,NYM,3B,26,,,Roto,,pointsRank=246; change=-82; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,250,Alec Burleson,STL,1B,27,,,Roto,,pointsRank=308; change=-48; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,251,Braden Montgomery,CWS,OF,22,,,Roto,AA,pointsRank=247; change=-41; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,252,Jack Flaherty,DET,SP,30,,,Roto,,pointsRank=294; change=-64; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,253,Giancarlo Stanton,NYY,DH,36,,,Roto,,pointsRank=342; change=180; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,254,Shane McClanahan,TB,SP,28,,,Roto,,pointsRank=278; change=-149; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,255,Connelly Early,BOS,SP,23,,,Roto,,pointsRank=348; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,256,Seth Hernandez,PIT,SP,19,,,Roto,ROK,pointsRank=270; change=112; eta=2029
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,257,Lenyn Sosa,CWS,2B,25,,,Roto,,pointsRank=304; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,258,Ramon Laureano,SD,RF,31,,,Roto,,pointsRank=316; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,259,Emilio Pagan,CIN,RP,34,,,Roto,,pointsRank=336; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,260,Luis Garcia (2B),WSH,2B,25,,,Roto,,pointsRank=105; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,261,Bryson Stott,PHI,2B,28,,,Roto,,pointsRank=311; change=-34; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,262,Brett Baty,NYM,3B,26,,,Roto,,pointsRank=334; change=236; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,263,Jordan Beck,COL,LF,24,,,Roto,,pointsRank=318; change=200; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,264,Munetaka Murakami,CWS,1B,25,,,Roto,,pointsRank=291; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,265,Casey Mize,DET,SP,28,,,Roto,,pointsRank=324; change=12; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,266,Zac Gallen,FA,SP,30,,,Roto,,pointsRank=306; change=-50; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,267,Ryan Waldschmidt,AZ,OF,23,,,Roto,AA,pointsRank=258; change=82; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,268,Jack Leiter,TEX,SP,25,,,Roto,,pointsRank=328; change=144; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,269,Alex Freeland,LAD,SS,24,,,Roto,MLB,pointsRank=106; change=204; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,270,Otto Lopez,MIA,2B,27,,,Roto,,pointsRank=317; change=164; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,271,Kaelen Culpepper,MIN,SS,22,,,Roto,AA,pointsRank=327; change=0; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,272,Quinn Priester,MIL,SP,25,,,Roto,,pointsRank=331; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,273,Kodai Senga,NYM,SP,32,,,Roto,,pointsRank=350; change=-110; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,274,Gabriel Moreno,AZ,C,25,,,Roto,,pointsRank=363; change=-20; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,275,Abner Uribe,MIL,RP,25,,,Roto,,pointsRank=364; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,276,Brendan Donovan,STL,2B,28,,,Roto,,pointsRank=343; change=-78; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,277,Aroldis Chapman,BOS,RP,37,,,Roto,,pointsRank=368; change=217; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,278,Gleyber Torres,DET,2B,29,,,Roto,,pointsRank=337; change=-117; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,279,Jose Caballero,NYY,SS,29,,,Roto,,pointsRank=351; change=187; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,280,Dennis Santana,PIT,RP,29,,,Roto,,pointsRank=377; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,281,Francisco Alvarez,NYM,C,24,,,Roto,,pointsRank=380; change=-87; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,282,Edward Florentino,PIT,OF,19,,,Roto,A,pointsRank=288; change=-22; eta=2029
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,283,Ronny Henriquez,MIA,RP,25,,,Roto,,pointsRank=185; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,284,Nolan Schanuel,LAA,1B,23,,,Roto,,pointsRank=339; change=-29; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,285,Trevor Megill,MIL,RP,32,,,Roto,,pointsRank=391; change=85; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,286,Reese Olson,DET,SP,26,,,Roto,,pointsRank=384; change=-52; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,287,Brayan Bello,BOS,SP,26,,,Roto,,pointsRank=341; change=66; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,288,Ryan Sloan,SEA,SP,19,,,Roto,A+,pointsRank=319; change=171; eta=2028
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,289,Noah Cameron,KC,SP,26,,,Roto,,pointsRank=346; change=196; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,290,Ryan Weathers,MIA,SP,25,,,Roto,,pointsRank=393; change=21; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,291,Franklin Arias,BOS,SS,20,,,Roto,AA,pointsRank=320; change=9; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,292,Zebby Matthews,MIN,SP,25,,,Roto,,pointsRank=378; change=-79; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,293,JoJo Parker,TOR,SS,19,,,Roto,ROK,pointsRank=321; change=84; eta=2029
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,294,Kenley Jansen,LAA,RP,38,,,Roto,,pointsRank=568; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,295,Carlos Correa,HOU,SS,31,,,Roto,,pointsRank=354; change=-34; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,296,Anthony Volpe,NYY,SS,24,,,Roto,,pointsRank=307; change=-160; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,297,Shane Smith,CWS,SP,25,,,Roto,,pointsRank=349; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,298,Max Muncy,LAD,3B,35,,,Roto,,pointsRank=369; change=80; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,299,Mike Sirota,LAD,OF,22,,,Roto,A+,pointsRank=322; change=168; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,300,Jamie Arnold,MIA,SP,21,,,Roto,ROK,pointsRank=335; change=85; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,301,Moises Ballesteros,CHC,C,22,,,Roto,MLB,pointsRank=302; change=-66; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,302,Jurickson Profar,ATL,LF,32,,,Roto,,pointsRank=381; change=19; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,303,Daniel Palencia,CHC,RP,25,,,Roto,,pointsRank=392; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,304,Jordan Lawlar,AZ,SS,23,,,Roto,,pointsRank=355; change=-195; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,305,Josh Lowe,TB,RF,27,,,Roto,,pointsRank=352; change=-136; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,306,Jorge Polanco,SEA,2B,32,,,Roto,,pointsRank=366; change=148; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,307,Triston Casas,BOS,1B,25,,,Roto,,pointsRank=365; change=35; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,308,Dalton Rushing,LAD,C,24,,,Roto,,pointsRank=358; change=-138; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,309,Colt Keith,DET,2B,24,,,Roto,,pointsRank=376; change=-189; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,310,Braxton Ashcraft,PIT,SP,26,,,Roto,,pointsRank=387; change=172; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,311,Riley O'Brien,STL,RP,30,,,Roto,,pointsRank=212; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,312,Salvador Perez,KC,C,35,,,Roto,,pointsRank=340; change=8; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,313,Ryne Nelson,AZ,SP,27,,,Roto,,pointsRank=359; change=124; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,314,Spencer Steer,CIN,1B,28,,,Roto,,pointsRank=361; change=-133; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,315,Taj Bradley,MIN,SP,24,,,Roto,,pointsRank=374; change=-104; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,316,Aiva Arquette,MIA,SS,22,,,Roto,A+,pointsRank=332; change=161; eta=2028
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,317,Alec Bohm,PHI,3B,29,,,Roto,,pointsRank=379; change=-34; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,318,Joshua Baez,STL,RF,22,,,Roto,,pointsRank=347; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,319,Caleb Durbin,MIL,3B,25,,,Roto,,pointsRank=372; change=16; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,320,Will Warren,NYY,SP,26,,,Roto,,pointsRank=367; change=12; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,321,Miguel Vargas,CWS,3B,26,,,Roto,,pointsRank=382; change=108; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,322,Trent Grisham,NYY,CF,29,,,Roto,,pointsRank=388; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,323,Cooper Pratt,MIL,SS,21,,,Roto,AA,pointsRank=344; change=37; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,324,Mitch Keller,PIT,SP,29,,,Roto,,pointsRank=362; change=6; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,325,Bailey Ober,MIN,SP,30,,,Roto,,pointsRank=385; change=-168; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,326,Carson Williams,TB,SS,22,,,Roto,MLB,pointsRank=323; change=-74; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,327,Dylan Beavers,BAL,RF,24,,,Roto,MLB,pointsRank=329; change=-21; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,328,Jung Hoo Lee,SF,CF,27,,,Roto,,pointsRank=383; change=-129; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,329,David Festa,MIN,SP,25,,,Roto,,pointsRank=223; change=-7; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,330,Jeff Hoffman,TOR,RP,32,,,Roto,,pointsRank=418; change=-66; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,331,Travis Sykora,WSH,SP,21,,,Roto,AA,pointsRank=326; change=-73; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,332,Ernie Clement,TOR,3B,29,,,Roto,,pointsRank=158; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,333,Luis Gil,NYY,SP,27,,,Roto,,pointsRank=427; change=-9; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,334,Joe Musgrove,SD,SP,33,,,Roto,,pointsRank=371; change=203; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,335,Eduardo Tait,MIN,C,19,,,Roto,A+,pointsRank=139; change=60; eta=2028
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,336,Logan Henderson,MIL,SP,23,,,Roto,,pointsRank=438; change=-41; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,337,Quinn Mathews,STL,SP,25,,,Roto,,pointsRank=140; change=-80; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,338,Liam Doyle,STL,SP,21,,,Roto,AA,pointsRank=353; change=113; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,339,Christian Walker,HOU,1B,34,,,Roto,,pointsRank=395; change=-45; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,340,Christian Moore,LAA,2B,23,,,Roto,,pointsRank=411; change=-31; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,341,Carlos Estevez,KC,RP,32,,,Roto,,pointsRank=407; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,342,Brody Hopkins,TB,SP,23,,,Roto,AA,pointsRank=175; change=0; eta=2026
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,343,Xander Bogaerts,SD,SS,33,,,Roto,,pointsRank=400; change=-65; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,344,Chase Dollander,COL,SP,24,,,Roto,,pointsRank=202; change=-77; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,345,Andrew Vaughn,MIL,1B,27,,,Roto,,pointsRank=404; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,346,Troy Melton,DET,RP,25,,,Roto,,pointsRank=235; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,347,Justin Crawford,PHI,OF,21,,,Roto,AAA,pointsRank=345; change=-37; eta=2026
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,348,Tommy Edman,LAD,2B,30,,,Roto,,pointsRank=396; change=-124; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,349,Emmanuel Rodriguez,MIN,CF,22,,,Roto,MLB,pointsRank=333; change=-183; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,350,Clarke Schmidt,NYY,SP,29,,,Roto,,pointsRank=428; change=-19; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,351,Grant Taylor,CWS,RP,23,,,Roto,,pointsRank=238; change=30; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,352,Grant Holmes,ATL,SP,29,,,Roto,,pointsRank=414; change=132; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,353,Anthony Santander,TOR,RF,31,,,Roto,,pointsRank=408; change=-173; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,354,Robert Suarez,ATL,RP,34,,,Roto,,pointsRank=431; change=-104; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,355,Gage Jump,ATH,SP,22,,,Roto,AA,pointsRank=129; change=9; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,356,Evan Carter,TEX,CF,23,,,Roto,,pointsRank=424; change=-105; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,357,Spencer Arrighetti,HOU,SP,25,,,Roto,,pointsRank=446; change=-18; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,358,Ralphy Velazquez,CLE,1B,20,,,Roto,,pointsRank=389; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,359,Matthew Boyd,CHC,SP,34,,,Roto,,pointsRank=398; change=86; eta=
